,data,pred_XGB,pred_BT,pred_GB
1073,206.749,204.04488,204.48645581,213.0820841824935
1074,177.276,172.81725,172.53475967000003,166.70056124975912
1075,141.189,146.9512,151.76939504999999,154.12303141906838
1076,137.029,134.21745,137.59225024999998,135.45212072720796
1077,130.668,132.30615,135.56415418,132.35276094165732
1078,127.336,127.44687,130.20716254,128.378730870948
1079,127.084,126.94295,126.18416538,127.12080956099351
1080,126.797,126.91618,124.66506598000001,127.12080956099351
1081,126.284,124.85596,125.18268581000002,125.83471324271989
1082,125.631,126.23066,126.88389714,125.83471324271989
1083,124.698,124.92263,125.92323107000001,123.96552262470163
1084,126.57,128.12074,127.99456851999999,126.36359138700962
1085,137.132,137.0448,136.87713494,134.63226628808448
1086,163.5,155.21274,160.70617017,150.89228315128722
1087,213.935,213.74454,208.93211338999998,211.57104431294545
1088,300.43,265.4251,263.43500546999996,273.2178178139475
1089,310.246,322.8311,332.55396537999997,318.0491767096155
1090,323.757,314.2878,315.06492017,311.0814439735243
1091,283.224,292.58643,294.19025909000004,298.5605352709608
1092,275.528,274.4075,282.16647641,281.1528707886418
1093,326.401,287.0367,293.78151712,288.6525196054323
1094,340.664,330.0779,321.4249402,329.44462266663265
1095,341.028,316.03073,318.52531893,317.7338108074974
1096,292.316,290.93384,297.30462216000006,296.88755748601534
1097,228.565,228.5751,221.90412972,233.53006359321213
1098,202.023,190.73965,180.78344011,186.110227929402
1099,156.404,163.9409,162.52783365000002,163.08076207272214
1100,155.784,142.9754,151.61518281000002,146.86695041633507
1101,149.117,142.1498,148.23021577,145.61197806240347
1102,137.976,141.53166,147.43466647000002,140.8409799751302
1103,133.131,136.52998,138.66307091000002,135.22458290010394
1104,130.885,131.42297,132.41372872,131.63820068906844
1105,126.266,129.41818,130.48124089000004,128.8755751165415
1106,126.384,125.25986,127.37190102,125.28109523043022
1107,125.801,126.39368,127.56359889000001,125.44883254405381
1108,125.854,127.181656,129.35947661,125.08982989982874
1109,134.506,128.10419,136.14422913,130.99671446273163
1110,131.148,136.89967,136.79940091999998,136.71102432540945
1111,132.032,130.94003,137.79432939999998,133.02211716506
1112,133.655,142.16881,139.24584582999998,134.84943370410164
1113,139.034,133.4304,142.87435435,133.453765990511
1114,139.284,140.03445,140.00916293,137.1627961677762
1115,141.266,136.68335,139.99903281,133.24797211329226
1116,140.215,139.53484,137.02343563999997,138.2249144493259
1117,141.937,139.36067,138.64833618999998,141.66783148970384
1118,142.19,143.70547,139.29557551,140.70434903222832
1119,135.714,145.46568,139.66155748999998,140.95764751180644
1120,130.172,139.16113,137.6373544,136.03287496329028
1121,133.722,129.20277,129.21037129,130.90463905115715
1122,135.39,135.89545,132.56042709,133.7078952688452
1123,133.445,134.88147,135.1263823,134.2865788031886
1124,135.595,131.81071,131.2995411,132.95441906997632
1125,138.328,134.43341,131.74371756,134.67861633653033
1126,135.048,137.65756,136.73545977,136.68265650491375
1127,133.782,134.75914,132.09818804,134.0254809946245
1128,133.85,132.24245,129.74209793999998,132.56928554204453
1129,134.599,132.7,131.49069479,132.56928554204453
1130,130.445,132.68433,132.7581528,132.56928554204453
1131,133.349,129.78912,128.78272952999998,129.04331243016517
1132,131.671,134.55489,135.72908257999998,133.31612597648532
1133,133.261,130.79675,131.77291491,137.39177290851032
1134,129.802,135.69247,134.05334306,135.94767678605703
1135,130.392,123.43447,129.97735114,132.84664433641024
1136,124.958,128.90564,135.98635414,134.2390718483821
1137,125.439,124.160065,128.36312489,124.90366232391808
1138,126.389,126.68668,129.44325940000002,123.98887125769672
1139,130.685,128.80289,125.34125148999999,122.09867468009101
1140,132.614,136.21492,130.55926792999998,129.0625109029404
1141,132.177,135.38324,131.28486917,135.43684564606264
1142,131.954,133.4063,130.62779275,132.5888821331907
1143,131.161,133.66734,132.90012098999998,132.63170269466366
1144,134.685,132.51114,133.77872053000002,131.70031475301448
1145,134.2,132.99225,134.88472452000002,133.89912299291515
1146,132.991,133.32346,134.65888982,133.8216344540141
1147,132.154,131.89606,135.93871745999996,132.71664416543973
1148,131.687,130.67908,134.4451108,131.12318143909857
1149,131.712,129.58467,132.25901416,131.31734515214671
1150,130.398,130.29034,132.10354611999998,131.31734515214671
1151,128.583,131.06146,129.56381620000002,130.90302090165153
1152,125.631,127.96801,126.63901614000001,128.59463733381392
1153,125.053,125.107285,125.21659241,125.43935039752188
1154,123.946,124.929085,123.10169963000001,124.94675067736813
1155,124.526,123.08641,124.45446832,124.52967419027829
1156,126.116,128.9769,130.55342846,127.83741915982986
1157,146.452,140.95897,139.37808157,137.3893831340906
1158,181.589,176.71428,176.72967584999998,168.68334335401485
1159,261.586,258.1817,259.159446,244.80374453817012
1160,328.974,347.47903,348.73469722,314.4139548001767
1161,356.432,377.81158,377.90760098,358.92941914972386
1162,368.346,367.50763,362.30552084999994,355.8653083827697
1163,342.094,342.85544,337.93437769,339.289482827032
1164,353.416,350.83768,352.87670235999997,339.9380112817132
1165,360.844,369.52505,364.8996897,361.55203280943624
1166,366.401,362.06268,361.67718132,357.40157453201
1167,348.449,344.45093,344.34109255,344.08884713624
1168,307.305,311.96942,313.8465848700001,311.61478391402807
1169,239.422,252.57072,244.94751553999998,255.84031865589841
1170,206.094,201.48122,197.90258942999998,198.94208201112002
1171,151.701,165.72234,160.35998797000002,165.13228159132382
1172,140.083,142.56062,139.53840537000002,144.03720814903602
1173,138.472,133.73999,134.37800922,136.90423123691278
1174,133.877,136.20609,133.27144012,136.02212842807702
1175,134.769,133.13496,132.30275785999999,134.42899401353088
1176,133.029,132.7897,132.06668839,134.42899401353088
1177,131.179,132.51306,132.31303449,133.66564647417846
1178,128.461,130.72218,130.70833139,130.90302090165153
1179,127.115,128.42152,128.20899637,128.59463733381392
1180,133.139,131.1249,132.01476106,131.48530581627568
1181,161.004,148.41805,145.08475072,143.74648859272878
1182,186.137,192.19278,191.03618898000002,209.93729329197072
1183,271.058,258.23163,238.83015793000004,251.65057241264486
1184,313.304,330.39166,330.39746376,317.7780541780109
1185,337.949,335.41766,334.77645928999993,336.27656053722177
1186,342.258,339.2304,341.33654919,339.9532951968438
1187,306.615,301.23,315.12469625,319.1693101160255
1188,301.862,304.50894,297.56894713,305.83668777391546
1189,324.242,314.9302,320.00465133,310.30353460263797
1190,317.036,324.31058,327.05297534,323.1596562480555
1191,294.656,303.12845,304.56197408,304.7246802715147
1192,267.564,269.0994,273.13160238,267.67805103859564
1193,228.159,229.09677,219.16089741000002,223.01306170020473
1194,191.34,194.49072,198.42745104,193.44948847278292
1195,143.675,152.34158,157.60283721000002,162.42756997618497
1196,132.267,134.45737,135.20371865,139.0659720779547
1197,137.61,126.54578,127.53400386999999,130.79366441427058
1198,128.636,133.44447,136.83322379999998,134.84966821804838
1199,128.51,128.6521,131.48460416,128.59463733381392
1200,127.846,127.86441,131.88518342999998,128.59463733381392
1201,127.277,127.759384,129.6720243,128.59463733381392
1202,126.477,126.11063,126.35583324000001,128.59463733381392
1203,126.593,124.608574,120.36564631000002,127.30854101554013
1204,129.731,131.32187,126.64856022000001,130.19920949800203
1205,139.936,140.86293,141.92279283,140.8083901915521
1206,168.512,163.8352,176.69434601,158.68270440105636
1207,243.554,241.74023,256.17445126,227.1879108846917
1208,313.84,303.02472,306.72151054999995,300.8762691989691
1209,334.447,343.37006,336.07125188,337.95442443597176
1210,338.29,338.61343,343.18567283,341.4922893177821
1211,311.315,317.1428,314.55812115,315.4046595475604
1212,303.007,306.5449,300.77443942,306.8360902392758
1213,313.687,319.19464,319.48631988,310.30353460263797
1214,309.468,315.1935,313.93748386,314.59692747233015
1215,311.561,292.30414,296.21988305,296.5836573687329
1216,271.495,273.23138,270.23179274,279.7814504365257
1217,233.447,229.0383,240.17486857,223.0514824174194
1218,198.85,197.1628,195.05983497,194.45985124927415
1219,155.423,160.14163,160.01483134000003,161.86425907911251
1220,144.342,144.45885,145.39581238,145.96739297868473
1221,140.74,137.15408,135.73760109,138.3389924123576
1222,132.568,137.15437,133.61720372,136.69476655389045
1223,130.605,133.2107,130.09089638999998,133.69207287360294
1224,126.726,131.03911,127.47598591,130.90302090165153
1225,127.694,126.22266,125.32159822000001,127.30854101554013
1226,125.193,128.0325,126.42283017,128.59463733381392
1227,127.348,124.720436,124.75008363999999,124.94675067736813
1228,127.197,130.86519,131.15336598000002,131.48530581627568
1229,142.284,140.25313,140.45737888000002,138.67547945236424
1230,167.734,167.57773,173.05888872999998,161.31414424040764
1231,233.666,234.14111,250.53088606,221.66371838838225
1232,293.4,291.18045,292.30402655999995,295.67431271423465
1233,325.214,324.42636,326.4278380999999,317.23295624267524
1234,321.053,326.15027,334.4838369600001,325.83654578177305
1235,303.655,295.32043,288.34725192,302.9844681621616
1236,310.929,292.86154,297.97974024000007,300.1407509076019
1237,311.036,323.4918,327.20195508,318.67052354173967
1238,310.068,309.07977,308.96769722000005,310.64390737079253
1239,294.736,301.53815,301.99505609000005,297.109084190468
1240,283.232,268.53345,269.02030155,267.67805103859564
1241,242.545,243.23923,240.67007237,235.33460601502262
1242,197.582,206.46059,206.32444469,200.95841531255567
1243,150.091,159.63194,159.31493214,161.69047508812466
1244,138.593,140.52109,140.19024929,141.02261090042362
1245,137.29,134.46248,134.25567337,135.79317948260703
1246,132.685,133.66362,133.19222007,133.58621121514727
1247,129.066,133.40096,132.90342793,133.08058507088657
1248,131.515,132.34917,126.25593435,130.14248666970988
1249,128.46,130.71704,130.22302748,131.24934744000882
1250,130.456,128.19801,127.01717937999999,128.00957593052198
1251,128.915,130.59329,126.79975854,130.31795949835964
1252,133.227,133.49348,132.89252340000002,133.03315515217164
1253,145.198,148.07613,142.95646273999998,142.10594512739377
1254,173.756,169.98,171.29501298,164.1741979704119
1255,254.507,231.82375,242.70924041000004,233.00745385632666
1256,301.907,307.48306,314.1297887,303.2070300907394
1257,320.028,322.83194,314.78606978000005,319.181401697478
1258,320.275,323.5299,327.90639609000004,323.9600240141884
1259,287.477,296.17072,301.99145613,301.34392469682655
1260,284.485,281.7705,283.35990501000003,288.8230696335102
1261,292.605,301.2459,309.88378239,293.89872237694135
1262,295.215,293.7336,293.92262718,295.4251508979649
1263,284.999,283.64615,281.29668840000005,284.75036621384066
1264,249.028,258.66797,251.31699593000002,258.85956681613743
1265,208.558,209.17209,207.75444508,201.53659165492718
1266,192.374,178.99248,176.47589960000002,171.45186751304615
1267,150.768,159.53696,157.47296656000003,161.4547881393594
1268,132.539,141.57693,144.93832444,143.273661258934
1269,127.388,127.49269,128.15719461999998,132.3029395148019
1270,125.502,123.94913,123.82104279999999,127.23193037443733
1271,126.049,123.82428,127.45453266,123.07356752106331
1272,123.086,125.43204,129.12623269,125.44883254405381
1273,121.732,121.54835,123.05789313999999,122.49659698731628
1274,124.361,120.43559,124.92097709,120.14383347331398
1275,122.41,123.7268,122.04996713,123.08704220588181
1276,125.959,123.78261,119.53041373,122.41177122202019
1277,132.329,127.936035,132.70252086,130.99671446273163
1278,136.587,138.86679,133.98768565,134.11643915517928
1279,133.666,135.12375,138.03782902,138.00428572951932
1280,133.04,135.0849,136.44254441999996,137.00169742090904
1281,133.922,132.97804,134.13455145999998,133.28539525943447
1282,136.565,133.7683,134.92285898,132.8615699196982
1283,137.841,136.28505,136.39915652999997,130.67532313066155
1284,138.16,137.01254,139.56237022,135.03649437554685
1285,139.17,140.43765,137.72678829,139.45442988532793
1286,139.568,136.931,137.96721119999998,138.68785288742296
1287,137.221,137.9559,140.70918771,137.94221400619008
1288,135.634,139.706,138.97398606,136.66285591166357
1289,136.005,134.26683,132.74427621,135.23719926143295
1290,138.436,134.28839,133.09845367,135.15971072253188
1291,129.655,135.55878,134.87009445000004,136.1695353552941
1292,125.746,128.30666,127.12969906000001,129.89820148473746
1293,126.042,125.135254,125.7304867,124.61000380925768
1294,125.411,125.88921,125.68881507,124.61000380925768
1295,131.526,124.39611,126.76945189999999,122.80118570819606
1296,131.604,129.57133,130.71712198999998,129.6888438741285
1297,130.786,129.953,130.83996016,129.6888438741285
1298,128.791,129.37283,127.61517041000002,128.75745593247933
1299,128.913,128.28114,128.55438323,128.70010228789175
1300,127.845,130.28723,127.7761849,130.3645528904901
1301,126.86,129.07289,121.33702854,134.15200139902353
1302,126.204,129.42331,124.80000169,129.59057132741884
1303,126.741,127.75354,124.87555898999999,128.69541533713064
1304,127.42,130.23663,126.18429096,129.71402120218002
1305,125.481,127.42022,125.48912194000002,127.77321217598522
1306,128.038,127.121796,128.78436207,123.37932658353559
1307,128.531,129.4059,128.95088115000001,123.38477099836464
1308,128.377,126.054855,129.77675802000005,126.83835438307231
1309,137.343,132.18839,127.91966005000002,131.25628989285346
1310,136.88,139.29533,139.85993203,135.7423524468711
1311,134.093,137.74605,139.38630705999998,135.39878682150604
1312,135.271,133.78148,133.95022095000002,134.2829841903184
1313,133.849,135.18983,133.03126837000002,135.4030665970505
1314,143.016,133.39449,133.6083294,133.86938260556946
1315,141.606,139.68289,140.02100931,138.00586864802474
1316,139.213,139.87079,139.68826417,137.97981616801493
1317,138.534,138.4158,139.37615601000002,136.72612718126737
1318,137.128,139.659,138.88279405,136.72612718126737
1319,131.622,135.27972,136.16758700999998,136.18617527092107
1320,125.717,130.6634,132.04048403000002,131.3674782227514
1321,126.152,125.001236,125.85464346,125.09053896103481
1322,122.277,125.82828,125.38256731000001,127.30854101554013
1323,122.627,121.91203,127.31164355000001,122.76129171971333
1324,123.202,126.437195,130.0460434,125.65196020217503
1325,133.614,136.99745,138.59479725,134.43714757735304
1326,160.0,166.33618,163.08486466999997,150.6619405800014
1327,238.833,220.50658,219.27077991000002,208.39869883048436
1328,285.996,303.28976,299.18578963,297.6258766011057
1329,336.327,308.70737,314.5233145600001,309.5437492785017
1330,375.004,338.80695,337.71191272,339.9532951968438
1331,301.72,326.79123,333.56270766,343.72267990442106
1332,288.759,293.95978,293.4277582600001,297.46969883481376
1333,334.946,306.80225,307.23990478999997,300.57938377302906
1334,345.167,347.43488,338.50474112000006,342.4477519264821
1335,327.434,330.92877,335.76575760000003,332.26000221131574
1336,323.617,294.46896,295.94800235,296.1195265590531
1337,240.376,241.30411,236.35675518,257.58675111608926
1338,195.962,199.69205,206.05762904999997,199.97968898361327
1339,154.733,157.92694,159.00349373999998,161.9484861270821
1340,141.823,144.79926,145.00687019,145.96739297868473
1341,138.733,135.37846,132.97212019,137.01830622831068
1342,127.861,133.75575,131.77358467,135.8488442895327
1343,126.017,128.54732,126.62557908,128.12770671326462
1344,126.49,123.00544,127.1780055,124.97241977697264
1345,124.63,126.035645,122.16254959999999,127.11399220785815
1346,123.976,124.97778,123.75199473,124.94675067736813
1347,124.596,123.064255,123.70414874999999,124.52967419027829
1348,129.449,129.61467,131.32748264999998,127.83741915982986
1349,141.428,143.53835,141.02862137000002,140.8083901915521
1350,175.985,161.14911,172.02092817000002,158.9092588126864
1351,239.933,239.46199,250.74744876999998,234.64799732166168
1352,278.182,292.65155,298.82150298,297.6258766011057
1353,331.753,307.11383,314.14201182,307.2203974234719
1354,372.93,332.12726,345.23507564,336.66067253979264
1355,306.9,330.88284,336.28727040999996,343.72267990442106
1356,295.007,306.29178,297.40000017,305.83668777391546
1357,335.576,310.5184,318.23945699,303.935735342269
1358,343.346,345.55264,339.86952363000006,338.728557965872
1359,353.378,328.64886,333.47877836000004,332.46526289133334
1360,335.174,322.4524,305.08735894,309.6289499512966
1361,247.023,250.90604,249.55255506999998,257.7083593893878
1362,203.142,205.07996,205.86498933,202.21576751576225
1363,156.085,162.32668,163.88997897999997,163.54361037495397
1364,145.278,146.0617,149.58675186,145.96739297868473
1365,138.095,136.62195,139.48329668,138.22087322829543
1366,130.631,133.4202,132.47243737000002,134.00999917609167
1367,130.626,132.31578,130.55681912,130.43609028110222
1368,128.693,130.3373,130.39551161000003,130.43609028110222
1369,130.286,130.48537,129.15917651,130.37873663651465
1370,128.356,130.23328,128.30173720000002,130.70847209396953
1371,129.462,129.50206,128.62506384,128.6210637332384
1372,130.852,133.44218,131.81986090000004,133.61821655546353
1373,142.431,144.2054,141.81458473000004,140.98386302020185
1374,172.053,170.47827,168.87460499000002,161.31414424040764
1375,219.481,236.1,245.8477567,231.70290827527688
1376,267.195,267.30588,261.17998634,274.8040497764553
1377,313.148,290.2936,292.1809163,296.77125466780376
1378,361.465,314.43814,325.96011538999994,318.7242400746275
1379,306.389,323.28046,320.26186010000004,330.42290282957595
1380,283.524,306.37793,296.94328664,305.83668777391546
1381,342.58,305.16177,297.72801513,296.37340128199156
1382,365.053,333.28574,331.40999437,342.4050825650692
1383,356.631,339.04596,341.11291213999993,342.5289188900191
1384,321.711,322.68216,304.17037378000003,320.06184561234784
1385,242.49,253.61707,264.28003329,258.3733865933045
1386,202.919,207.89182,201.21461542,201.2503184876057
1387,153.323,163.26976,163.23101885999998,165.09660089928934
1388,142.69,143.61064,143.30674722,144.32063370019975
1389,138.809,136.13527,139.49491283,138.2304741970325
1390,126.994,135.70105,130.53511471,136.3409453495137
1391,127.001,126.527565,128.62117086,127.30854101554013
1392,126.541,126.34642,126.91432936000001,127.30854101554013
1393,126.476,126.22266,126.53660565,127.30854101554013
1394,126.488,127.5656,125.82576006,127.30854101554013
1395,127.295,126.22266,125.84346683999999,127.30854101554013
1396,130.378,130.94095,129.15239519000002,131.48530581627568
1397,138.091,143.5937,141.5022882,140.98386302020185
1398,174.894,158.70901,164.3637086,154.3664419750991
1399,223.061,234.4671,238.4249322,234.64799732166168
1400,270.684,271.18442,260.70562881999996,280.5484225182344
1401,310.984,290.2519,291.32423047,298.79183832875515
1402,358.166,312.62662,325.33728045,313.7360932426597
1403,287.419,300.4839,311.62287702000003,330.6843699443362
1404,267.283,282.19446,281.40414302,290.1267326131
1405,329.255,276.98087,287.41842037999993,279.8777616538424
1406,342.335,335.42346,334.1691753399999,334.1942609241802
1407,336.987,324.62906,324.69403876,326.6045633670296
1408,314.782,304.5801,296.38169288,302.2605609210547
1409,242.976,258.96243,266.78594033,256.08718337301775
1410,196.731,205.59607,208.41164707999997,202.6851898278789
1411,142.225,154.06125,159.11546923999998,163.62671428647022
1412,133.541,135.06578,136.42404230000002,138.04828710013405
1413,130.896,128.91501,128.33754843,132.7023905840494
1414,127.55,127.29095,127.27296491,129.93976501152247
1415,128.72,128.65842,133.05470997000003,128.00957593052198
1416,126.725,130.71169,128.15332257,130.14248666970988
1417,126.748,126.18308,125.98543503,126.72347961224827
1418,125.278,126.18308,124.52510706999999,126.72347961224827
1419,124.57,125.5171,126.57549359000002,124.36168927407627
1420,128.315,128.88927,129.23504776,127.252357756538
1421,140.763,141.43602,139.14498415999998,137.03493598702923
1422,171.801,163.8379,173.70215135,157.04216093572134
1423,243.202,233.6667,235.14616397999998,229.85290012691954
1424,274.849,292.19266,305.77899078999997,297.4666559642828
1425,292.781,295.1212,296.9623957299999,298.76194904846636
1426,297.739,297.40714,300.02602448,298.79600142212206
1427,278.992,289.9406,289.60344959,288.0928402343729
1428,272.539,276.80356,276.46026772000005,282.27848169099127
1429,286.936,293.27963,299.94889742999993,287.1695799163418
1430,287.275,288.58124,292.19156967000004,287.9105604541813
1431,259.856,272.93344,272.58430381,276.57841500652074
1432,239.038,230.24574,228.32172818000004,241.7363789430146
1433,210.474,208.2207,202.54367041999998,196.5900078859455
1434,182.672,179.0165,174.71118665,171.39620270612048
1435,142.945,150.77527,153.90858756000003,158.51158640396142
1436,133.091,135.31104,135.48411786000003,138.1034049406523
1437,127.478,128.68372,126.29235255,132.7593598827484
1438,124.285,125.67265,122.14279168,127.89781542540618
1439,124.444,123.50751,122.36048461000003,123.07653195327903
1440,124.294,123.55737,123.19770553999999,123.07356752106331
1441,123.926,123.55737,123.11781573,123.07356752106331
1442,122.955,123.05087,124.35103226000001,122.65649103397347
1443,123.325,121.33952,121.49532213,120.88810856340851
1444,124.567,124.264084,125.36172102999998,123.99331027629097
1445,139.85,127.601364,127.74229923,130.13742299853467
1446,148.118,143.00694,138.4674382,141.91455841732275
1447,144.775,160.79437,149.04644390999997,155.4274696217424
1448,143.3,146.46527,142.70613993999999,148.77345924671837
1449,141.018,143.65013,143.19073222999998,141.51974641461572
1450,144.999,139.05637,140.21595133,138.49800035420435
1451,144.214,145.07336,144.5695797,141.1925237582086
1452,144.08,146.67227,146.24634479000002,144.7988661176473
1453,144.942,146.5174,146.59520603,148.24178315802524
1454,146.777,146.4467,145.80394738,144.61653927640188
1455,152.663,147.55779,145.81411936,147.7075989217049
1456,151.504,150.57034,152.0535198,152.6538129052982
1457,150.295,146.95644,147.88277777000002,149.3790033367766
1458,147.82,145.11305,142.46837513999998,143.9479741841747
1459,138.062,143.32507,144.72705702000002,140.95743495079682
1460,136.168,137.70598,136.21511904,135.37209299593172
1461,134.55,134.56247,132.01063785000002,134.8910454517684
1462,128.743,133.86548,134.56292577,133.5123385380895
1463,127.977,129.54736,127.86040722,128.8678396015154
1464,128.452,126.68845,122.60798186000002,126.73492886232745
1465,128.032,126.68845,128.42007542000002,126.73492886232745
1466,126.607,126.68845,126.93111522000001,126.73492886232745
1467,125.776,124.95967,126.03520656999999,125.44883254405381
1468,125.05,127.16872,125.19896935,125.08982989982874
1469,125.119,125.962036,126.45560655000001,130.50411474257788
1470,123.437,124.66589,124.50873981,127.22878098924677
1471,123.461,124.482605,128.58977586000003,126.47540172221106
1472,123.198,123.56387,126.32784982999999,127.37133031960364
1473,123.034,124.90876,125.88811052999999,124.02070446416222
1474,125.526,124.77183,124.88292634999998,121.19386762588078
1475,129.842,125.51635,125.68448255999999,119.73688434191901
1476,130.323,132.36131,132.20204269999996,128.88703807429064
1477,128.518,133.49664,132.05909079999998,132.50542794331835
1478,129.291,128.08282,127.76672453999997,127.92462092706627
1479,130.23,131.61528,133.86267076000001,130.2691443579444
1480,129.397,131.718,131.70185756,131.70031475301448
1481,127.469,128.77745,129.3275165,130.7291662225074
1482,127.767,126.26384,128.50113731000002,128.59625548331954
1483,130.617,125.67312,130.7076407,127.60500437991409
1484,128.746,128.7921,130.42144388000003,130.15116285228828
1485,129.862,128.37859,126.98714483,129.97569002363852
1486,133.649,128.97444,130.17348617,129.89820148473746
1487,129.875,133.34186,133.66245437999999,133.19871585362915
1488,128.582,133.40424,130.06088276999998,130.43609028110222
1489,127.357,127.77622,127.58553353000002,128.12770671326462
1490,126.69,127.921074,125.31274483,128.2458258973268
1491,126.587,125.78363,123.61975899000001,127.29803076293734
1492,131.694,130.36053,129.10281202000002,130.18869924539925
1493,149.446,144.27942,141.66409803000002,141.74272293085596
1494,173.008,178.5472,177.49709522999999,175.80980436029702
1495,199.981,231.30846,225.59329338000003,230.01786532349726
1496,227.932,252.15889,235.59285203999997,245.77694581739465
1497,246.591,259.63254,248.92609924000004,270.49734995538523
1498,262.482,260.2948,251.05208492000003,274.26657890241677
1499,241.072,259.77652,263.4329334,272.27289028897945
1500,241.508,246.85068,242.02907820000001,270.46098700659184
1501,251.961,263.62823,254.62060806,273.6934261288647
1502,256.946,264.89786,265.41872994,271.25209700439916
1503,244.329,240.37762,225.47066451,265.28103853271006
1504,218.751,230.05751,223.92946303000002,238.12364770281525
1505,192.639,189.41406,184.29296158,180.86317016239295
1506,174.539,168.504,165.92190524,166.62172667807658
1507,155.072,146.96725,145.20139361,153.92366587424655
1508,153.778,144.19325,145.6453817,146.0855121627469
1509,147.996,145.18552,145.59948220999996,143.78527831692756
1510,147.159,142.44807,139.58713041000001,139.6228200907355
1511,149.069,145.6888,144.24457866,144.4552740825083
1512,145.797,146.98405,146.74311833999997,149.27318231816585
1513,148.885,145.28778,142.81457827,144.4552740825083
1514,141.419,146.98405,144.23922058,145.1474165231558
1515,140.789,137.37149,139.64018796000002,140.59451134083452
1516,143.024,142.4126,143.28387073,143.1043627828611
1517,160.331,158.81221,156.22099674999998,151.96339620870697
1518,141.465,189.57414,191.07880246000002,200.99441002484585
1519,136.722,158.62006,170.65606194,158.35282152611475
1520,139.287,142.90315,139.95769606,145.28358552971244
1521,136.9,140.69803,141.19334047,144.3119167560418
1522,136.534,139.38425,134.78853024,141.35336773346856
1523,140.46,139.4086,134.78853024,136.1388640540636
1524,139.61,138.54807,143.69899635,142.0073355441891
1525,140.141,141.42317,139.90168738,143.8426665852716
1526,138.184,136.29192,143.10272158000004,142.20058298185586
1527,137.505,140.71217,139.00611361,139.06687414958657
1528,140.267,140.74176,138.05589161,139.06687414958657
1529,140.052,139.67987,130.86264828000003,139.552400946049
1530,140.125,139.20804,132.12656912000003,139.552400946049
1531,132.665,130.66493,133.36062285,134.80007046783064
1532,132.395,126.16771,129.77619291000002,132.03650553308054
1533,128.856,127.03053,128.67615397,130.2052679022028
1534,128.856,125.85209,125.04266411,129.7642921828727
1535,128.749,132.0858,131.95825006,130.72754807300177
1536,127.843,129.72647,129.68661250999997,130.37873663651465
1537,127.775,128.19566,126.79718414999999,128.12770671326462
1538,126.08,128.19566,125.18649507,128.12770671326462
1539,126.314,125.66012,125.11707026000002,126.95972957905306
1540,127.598,131.05396,128.34824366,129.73227887745273
1541,143.252,140.89156,139.51408470999996,138.4660147693419
1542,178.622,170.56403,170.55413284000002,160.0570634707944
1543,253.962,244.51866,248.92674806999995,244.80374453817012
1544,290.257,313.5147,318.88043824,305.1685996420041
1545,300.248,322.66815,329.29292487000004,315.6158291643862
1546,328.663,311.13995,312.24079341000004,307.1325727459986
1547,318.252,307.3615,298.55420595000004,314.16269240649285
1548,317.593,321.7833,326.87714241000003,314.475099909082
1549,336.65,340.2836,333.44392991,329.127143936986
1550,327.022,341.46732,333.97496587,339.66799569920425
1551,319.375,319.63843,320.49583657000005,319.72943017258535
1552,287.067,292.5119,283.63749959999996,288.6066807295218
1553,234.988,251.6557,253.40675177999998,238.07809326102637
1554,195.95,204.31587,192.91086815,198.94208201112002
1555,162.549,157.14296,158.25078815,163.45293029548236
1556,142.368,150.00827,154.3122854,151.86607462439446
1557,141.128,136.45558,136.64447706,138.04828710013405
1558,137.883,137.32379,133.23403821000002,137.13078564854283
1559,137.538,136.82834,136.97937799,137.37014786927614
1560,137.008,136.33397,137.04710747,137.37014786927614
1561,140.235,134.59613,136.05464873,136.24528836217235
1562,133.383,139.0121,137.32813458,140.56250573688646
1563,130.911,132.63765,130.3491098,133.66564647417846
1564,142.805,132.14874,135.84834172,133.7936893841133
1565,159.254,159.82161,154.41536564999998,153.049041887456
1566,198.168,187.97751,189.58802135000002,201.53176106245286
1567,268.844,251.87141,256.61276732,253.98868855220388
1568,310.312,326.77194,328.27059901999996,314.3596629809854
1569,333.25,330.8512,331.90159821,329.357726232132
1570,360.844,344.40335,348.9935385299999,339.45986723881936
1571,335.709,320.63873,319.0703152,330.5410220136381
1572,332.338,344.06918,353.55516924,335.5854331833463
1573,371.572,354.24057,351.74482889,347.6765089887492
1574,375.269,369.3537,370.09868077,367.65780058103695
1575,373.526,352.00302,341.82905302,354.3450731852669
1576,311.43,346.93887,325.53716195000004,327.29211836063445
1577,243.385,254.97147,261.28277357,256.6671930902637
1578,195.844,205.4809,206.58606969,202.72087051991338
1579,159.989,156.6365,159.9173394,163.45293029548236
1580,146.121,146.5048,149.77708928,150.68779180100876
1581,129.694,140.42429,135.73134302,140.70846576948455
1582,126.304,126.57673,124.90852373999999,129.7642921828727
1583,127.224,126.99061,128.45216111,126.72347961224827
1584,126.552,128.11955,124.51799086999999,128.00957593052198
1585,125.104,126.30685,124.27214709,126.72347961224827
1586,125.149,125.11837,125.39445555,124.36168927407627
1587,125.158,122.90661,124.66445900999997,124.36168927407627
1588,128.511,129.64444,129.07281933,127.252357756538
1589,141.919,140.42844,139.06944779,137.03493598702923
1590,171.932,168.15765,164.74907176000002,159.67360077507263
1591,225.597,225.82457,221.2497742,228.8517965431268
1592,276.543,274.61752,282.37012531,285.3162541947721
